sentence_id;sentence;dataset
1105;A group of people gathering on the grass.;snli
1106;A group of people standing on the grass.;snli
1107;A black dog swimming in water near rocks.;snli
1108;A dog is laying in front of a fireplace.;snli
1109;A dog is outside playing in the water.;snli
1110;A dog is chasing a turtle through the water.;snli
1111;the three boys are all holding onto a flotation device in the water.;snli
1112;Three boys are in a body of water.;snli
1113;A soccer game where the team in yellow is attempting to advance past the team in white towards the goalie wearing a black top and blue shorts.;snli
1114;The team in yellow is going to score.;snli
1115;The team in yellow is playing a hockey game.;snli
1116;The goalie is sitting down on the sideline, wearing a white top and red shorts.;snli
1117;This World Cup match has a very close score.;snli
1118;The yellow team is ahead by three points.;snli
1119;The team in yellow is trying to score a goal.;snli
1120;Soccer game is happening the yellow team is winning.;snli
1121;A group of people are playing a game of soccer.;snli
1122;There is a soccer game with a team in yellow.;snli
1123;A group of people are playing soccer and two players from opposing teams are battling for the ball.;snli
1124;Men are playing for the final goal in a soccer game.;snli
1125;A soccer match between a team with white jerseys, and a team with yellow jerseys.;snli
1126;People relax around a large community fountain in a park.;snli
1127;Community members are spending time in the park near a foundtain.;snli
1128;A woman playing the violin with sunglasses on her head.;snli
1129;a woman is learning to play the violin;snli
1130;A female violinist surrounded by other violinists competing for a prize.;snli
1131;A man, wearing revolutionary period clothes, is ringing a bell.;snli
1132;A man, wearing a revolutionary apparel is making noise with a bell.;snli
1133;A man,wearing revolutionary apparel is ringing a bell with his right hand.;snli
1134;A couple of people working around a pile of rocks.;snli
1135;A man wearing a gray cap is looking down.;snli
1136;A man is looking down at a puddle;snli
1137;An older man dressed in blue historical clothing is ringing a bell in his right hand.;snli
1138;Three young children consisting of two girls and a boy who is holding an apple with a bite out of it, are posing on a scenic mountain view background.;snli
1139;The children are posing because their parents made them.;snli
1140;The three young childeren were hold an apple with a bite on it;snli
1141;Sisters and brother are posing for a shoot;snli
1142;A boy eats an apple that his sisters threw at him in the car on the way to the mountains.;snli
1143;The elderly women are posing for a picture.;snli
1144;The children are posing for a family photo.;snli
1145;Kids pose in front of a mountain background.;snli
1146;The three childeren were enjoying the mountain view background.;snli
1147;two little girls, one in a green jacket and one in a pink jacket, and a little boy in a green jacket holding an apple sitting on a rock.;snli
1148;A bunch of old people sit on a rock.;snli
1149;Three kids are waiting for their fourth friend.;snli
1150;An old man wearing khaki pants and a brown shirt standing on the sidewalk in front of a building.;snli
1151;The old man is standing outside of a building.;snli
1152;An old man is standing by a building in downtown.;snli
1153;The old man is taking a nap at a house.;snli
1154;A man in costume is ringing a bell.;snli
1155;A man in costume is reading a book.;snli
1156;The women are reading the charts to assess their patients' condition.;snli
1157;The women are playing a game of badminton.;snli
1158;A person in an orange shirt is laying on the ground while others are standing around her, smiling.;snli
1159;Two men are mixing stuff in a bowl.;snli
1160;Two men are eating junk food in a car.;snli
1161;Five people on stage performing and acting while girl lay's on belly.;snli
1162;The troup of actors is performing in a play.;snli
1163;The group of actors performs on the street corner.;snli
1164;Four people are acting behind a woman in a yellow shirt is lying on the ground.;snli
1165;Two men cook together with a metal bowl, near a hanging plant.;snli
1166;Near a hanging plant, a metal bowl was used to cook by two mens;snli
1167;a woman on a yellow shirt is on the floor.;snli
1168;A woman lying on her shirt so her pants wont get dirty.;snli
1169;Two men share a laugh while in the kitchen.;snli
1170;Two men share a laugh while in the kitchen at the table and with dinner on their plates.;snli
1171;Two men engage in a fight while in the kitchen.;snli
1172;Two men are cooking in the kitchen using rice milk.;snli
1173;The men go out to eat at a restaurant.;snli
1174;A kite surfer begins to fall in the ocean.;snli
1175;A kite surfer is trying to keep their balance;snli
1176;There is a windsurfer balancing on choppy water.;snli
1177;There is a windsurfer who fell on the ground.;snli
1178;There is a windsurfer who fell in choppy water.;snli
1179;The water was choppy as the man parasailed.;snli
1180;The calm waves turned choppy as the main started to parasail.;snli
1181;A woman in a white dress with a tiara sings in a chorus, which has a row of men in sailor hats.;snli
1182;The men in sailor hats are dancing on stage.;snli
1183;The woman wearing a tiara is getting married.;snli
1184;A little kid enjoying some sledding on a winter day.;snli
1185;The person is interested in a water jet.;snli
1186;two people in the water of a fountain;snli
1187;A boy in a red and blue shirt painting a log.;snli
1188;A boy painting a log in the rain.;snli
1189;Child in red and blue shirt painting a log.;snli
1190;A log is being painted by a child.;snli
1191;A child in a multicolored shirt is painting a log;snli
1192;The child is painting a log for his grandpa.;snli
1193;A child with clothes on is painting somthing;snli
1194;A child in a plaid shirt is painting.;snli
1195;The child in the purple shirt is playing basketball.;snli
1196;The child uses a log to float down the river.;snli
1197;This crazy dog in a yellow shirt learned how to paint!;snli
1198;Two people are next to a fountain with a red bottom and arches of water.;snli
1199;Two people are next to a fountain together.;snli
1200;Two people are next to a fountain in the park.;snli
1201;An expectant woman happily lets another listen to the baby inside of her.;snli
1202;A woman shares photos of her unborn child smiling.;snli
1203;A pregnant lady shares the sounds of her pregnancy.;snli
1204;Someone puts their ear up to a pregnant belly.;snli
1205;Soccer players on a field from a distance.;snli
1206;Busy ChinaTown street corner where people are walking past an open front store.;snli
1207;A girl wearing a dress is blowing bubbles at a dock.;snli
1208;A man wearing a dress at the dock.;snli
1209;A girl standing at the dock in Atlantic City.;snli
1210;A man wearing a blue shirt is sitting on a brick planter next to some paintings.;snli
1211;A man is sitting on a planter admiring the art.;snli
1212;A child in formal clothing is walking along the edge of a stony area that is littered in places.;snli
1213;A young boy wearing a light blue jacket walks across the brick patio.;snli
1214;A young boy with a blue coat makes a funny face as he walks towards the grass.;snli
1215;The child was walking near the grass making a funny face.;snli
1216;The man was walking near the grass making a funny face.;snli
1217;A little boy with a blue jacket is making a sour face at the camera.;snli
1218;The little boy hates having his picture taken.;snli
1219;People in a truck-full of sacks in a field full of sheep.;snli
1220;Three people stand proudly by a truck stocked with building supplies in the street.;snli
1221;Habitat for Humanity prepares to build a house.;snli
1222;Three working men smile in front of a truck while holding construction equipment.;snli
1223;The three men are laughing at a joke.;snli
1224;Three men are smiling and posing behind a truck loaded with various construction supplies.;snli
1225;A view of a marketplace full of people in an asian country.;snli
1226;A busy Asian Market where people are doing business.;snli
1227;A view of a crowed place in an asian country.;snli
1228;A woman in blue jeans and a dark jacket walks in front of a building.;snli
1229;A woman walked pasted the front of a building.;snli
1230;THe woman is wearing pink shorts and blue jacket.;snli
1231;The surfer catches a big wave but stays on his board.;snli
1232;The dogs run and play with a red ball.;snli
1233;Gray dog running down pavement toward laundry line in courtyard.;snli
1234;A dog is chasing a ball in a backyard.;snli
1235;A cocker spaniel is playing in the grass.;snli
1236;A cat is playing with yarn in the kitchen.;snli
1237;An older couple posing in front of a fountain for a picture;snli
1238;Older couple posing for a picture in front of a fountain.;snli
1239;The parents of the younger male are posing for a picture in front of a water fountain.;snli
1240;A photographer takes a picture of the boy's parents by the fountain.;snli
1241;A girl and her parents sit by the fountain.;snli
1242;A man and woman watching two kids while the man holds a balloon.;snli
1243;A group of people sitting at some sort of gathering.;snli
1244;A couple pose in front of a fountain.;snli
1245;They are waiting to be picked up by aliens;snli
1246;a couple of friends share an umbrella on a rainy day;snli
1247;a brown dog is jumping up at a woman who is wearing a brown skirt.;snli
1248;The dog sees his owner after a few hours.;snli
1249;One dog is jumping at the lady while the other walks away.;snli
1250;Two dogs are sleeping next to the lady.;snli
1251;A golden retriever is excitedly greeting a woman as a little dog walks towards the camera.;snli
1252;The little dog is also a golden retriever.;snli
1253;A little dog rides on top of the golden retriever;snli
1254;A dog charges towards the camera because its food is in front of it.;snli
1255;The dog is running away from the woman.;snli
1256;Two children are building something on the floor.;snli
1257;Children playing with or cleaning up miscellaneous items.;snli
1258;Young children outside playing with computer junk on the ground.;snli
1259;The children are trying to build a robot.;snli
1260;Two dogs are playing with a bone in their masters house.;snli
1261;Two dogs are playing and wrestling with each other.;snli
1262;Two cats are chasing each other through the house.;snli
1263;Two dogs are playing together on white carpet near a couch.;snli
1264;A scuba diver stands on top of rocks after emerging from the water.;snli
1265;A scuba diver performnef on top of rocks.;snli
1266;A scuba diver stand on a top of rocks to jump into the well.;snli
1267;3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.;snli
1268;The construction workers are looking at something interesting.;snli
1269;Some construction workers are falling from a tower.;snli
1270;The construction workers are using a pick axes to poke each other.;snli
1271;3 construction workers poking a dead animal with shovels.;snli
1272;The workers are poking something that is alive.;snli
1273;Three construction workers have found historical artifacts on their job site.;snli
1274;Three male construction workers are examining something in a field, two of them are holding shovels.;snli
1275;Two out of three costruction workers are holding shovels while examining an item in the field.;snli
1276;Three male construction workers hold shovels as they examine something in a field.;snli
1277;One worker holding a shovel examines something in a field with two colleagues.;snli
1278;Construction workers are looking at a deer in a field.;snli
1279;Three men stand outdoors examining something that is in a field.;snli
1280;Construction workers are looking at something in a field.;snli
1281;Two dogs are playing chase in a field.;snli
1282;Two of the three are also wearing high heels;snli
1283;Construction workers are sitting around a table playing poker.;snli
1284;Three male workers in bright jackets are working in a field with shovels.;snli
1285;The three workers are not working at all.;snli
1286;The men are construction workers, working in the field.;snli
1287;The male workers were working up a sweat.;snli
1288;The men are wearing very dull work clothes.;snli
1289;People with safety vests stand in a field with shovels.;snli
1290;People in safety vests sit in benches eating lunch.;snli
1291;The safety vests are a bright yellow color.;snli
1292;A man in the city on a cellphone.;snli
1293;A man talks to his wife on a cellphone.;snli
1294;Two people heavily dressed, carrying backpacks, walk through snow.;snli
1295;There are two people walking in the snow.;snli
1296;The two people with backpacks are hiking on a sunny day.;snli
1297;A silver car with all of its doors open.;snli
1298;Two people walk along the side of a snowy mountain.;snli
1299;A man and a woman are walking in the snow.;snli
1300;The people are trying to get a better view of something.;snli
1301;There is snow and more than one person.;snli
1302;Two people, with buildings behind them, are standing near a blue car with two doors open.;snli
1303;People in a city gathered around a blue station wagon.;snli
1304;People are next to a vehicle in the city.;snli
1305;A family has gathered around a car to say goodbye to a departing relative.;snli
1306;A light blue car stopped outside with all its doors open.;snli
1307;A car has been jacked and left abandoned.;snli
1308;A car is parked with all of its doors open.;snli
1309;Woman in white dress holds dove while sitting in flowered tree.;snli
1310;The woman is trying to nurse the dove back to health.;snli
1311;The woman is wearing black with doves perched in the tree above her.;snli
1312;A blond woman in a white dress sits in a flowering tree while holding a white bird.;snli
1313;The woman beats two eggs to make breakfast for her husband.;snli
1314;The woman is playing the trumpet on the diving board.;snli
1315;The woman is being photographed for a magazine.;snli
1316;A white bird is being held by a woman who is blonde, dressed in a white dress, and sitting in a flowering tree.;snli
1317;The woman uses her other hand to balance on the branch.;snli
1318;A nice looking woman, who is dressed in white, is sitting in a tree holding a bird.;snli
1319;A bird is caged by a woman in a house.;snli
1320;The woman is older than 15 years old.;snli
1321;a blond girl in a white dress holding a bird in a tree.;snli
1322;A lady is wearing a dress holding a mouse;snli
1323;A lady is wearing a dress holding a bird;snli
1324;A lady is wearing a dress holding a friendly bird;snli
1325;A woman is holding a bird while sitting in a flowering tree.;snli
1326;the woman is returning a bird to its nest.;snli
1327;the tree has fallen on a bird while sad owner looks concerned;snli
1328;The woman is swimming in the ocean with her bird.;snli
1329;A woman is feeding a sick bird while sitting in a tree.;snli
1330;People are picking in a marsh in Louisiana.;snli
1331;A woman and a bird are near each other.;snli
1332;The lady is in her apartment staring at a sparrow.;snli
1333;A woman tends to an injured bird at the bird's nest.;snli
1334;two people working in water next to field;snli
1335;Two people are planting small bushes near a grassy area.;snli
1336;a woman walking in front of an outdoor mural, prominently featuring a portrait of a bald man.;snli
1337;A person is walking in front of an outdoor mural of the president.;snli
1338;A girl walking in front of a mural featuring a portrait of a bald guy.;snli
1339;A woman is on her way home and passes a mural.;snli
1340;a lady walks past a large painting outside;snli
1341;A person is walking past the portrait of our new alien overlord king.;snli
1342;A person walks in front of a wall painting of a man with no hair.;snli
1343;A woman is looking at an outdoor mural.;snli
1344;A girl walking in front painting featuring a guy wearing black.;snli
1345;a lady walks past a large painting that she did;snli
1346;A woman is looking at a mural inside of a museum.;snli
1347;A person is walking in front of an outdoor portrait of a man.;snli
1348;A woman dressed in a white shirt is walking by graffiti.;snli
1349;A woman is walking in a dangerous neighborhood.;snli
1350;Woman walking by a mural of an old bald man.;snli
1351;A woman is walking in an art museum.;snli
1352;This wall has a picture of a man on it.;snli
1353;There is a wall and it has a picture on it.;snli
1354;There is a wall with a painting on it.;snli
1355;She is admiring the painting on the wall;snli
1356;A woman is a red tank top is riding horse.;snli
1357;There is no person is on a horse.;snli
1358;Two men riding on a motorbike in an Asian community.;snli
1359;A man sits on a deck, taking a break from fishing.;snli
1360;A man sits in his fishing boat out at sea.;snli
1361;A man sits on a deck with his fishing pole nearby.;snli
1362;The man is sitting on a wooden rail near two fishing poles.;snli
1363;Someone in a yellow hat is sitting next to two fishing poles.;snli
1364;The person is next to a fishing pole.;snli
1365;The person is sitting next to one fishing pole.;snli
1366;A man sits on the edge of a wooden bench with two fishing poles behind him.;snli
1367;A man with fishing poles behind him sits on a bench.;snli
1368;A man sits on a wooden bench in a train station filled with bags.;snli
1369;A man sides on a green painted wooden bench.;snli
1370;A man sits on the edge of a brige, looking out, fishing poles behind him.;snli
1371;Young men and women gather outside in the streets for a party.;snli
1372;Young men and women are gathering inside in the streets for a party.;snli
1373;Young men and women are gathering outside to celebrate the Fourth of July.;snli
1374;People on the roof of a building look down on a crowded street.;snli
1375;People are outside on the roof looking at an accident on the street.;snli
1376;Several people watching a scene on the street below from an apartment building.;snli
1377;A group of people gathered around a brick building that has three men on top of it.;snli
1378;The men are making a lot of noise.;snli
1379;The man rows the boat down the river.;snli
1380;The guitarist ends the song with a leap.;snli
1381;A young man in black glasses and a striped shirt jumping up while playing a guitar.;snli
1382;A man gets excited as he performs his music in front of the large crowd.;snli
1383;A man sits calmly as he plays a slow piece for the group on his guitar.;snli
1384;a young man playing an electric guitar while jumping up and down in front of fans.;snli
1385;The guitar playing a new solo he just worked on.;snli
1386;The guitar playing is rolling around on the floor covered with peanuts.;snli
1387;A guitar playing is playing for a audience.;snli
1388;The guy in a striped shirt is playing his electric guitar.;snli
1389;A male has a musical instrument taking request.;snli
1390;A man in a striped polo plays a blue electric guitar.;snli
1391;The man is riding a unicycle in the circus.;snli
1392;Two men playing instruments for money while a woman is on her phone.;snli
1393;people playing instruments for money because they are homeless;snli
1394;Two men, playing a soprano saxophone and guitar play music on a street corner while a listener checks her phone.;snli
1395;the men were playing music on the street corner;snli
1396;the musicians were playing in a large stadium;snli
1397;the listener was using an iphone to check her texts;snli
1398;A lady standing on the corner using her phone.;snli
1399;A girl photographs street musicians with her phone.;snli
1400;A person aquestrian horse jumping over a wooden fence.;snli
1401;A person who was surgically connected to a horse escapes from captivity.;snli
1402;A person kills a horse to send it to a glue factory.;snli
1403;Two men are playing instruments on a sidewalk.;snli
1404;Street performers make their living on the corner.;snli
1405;Two musicians perform in a sold out hall.;snli
1406;A woman wearing a black top and red skirt is throwing a ball into the air.;snli
1407;A woman is playing catch with her son.;snli
1408;Several people read by a campfire at night.;snli
1409;The lonely camper poured water on the campfire.;snli
1410;A group of people are burning everything they can.;snli
1411;A large black and white dog is swimming in the water.;snli
1412;A woman in a butchers shop leans over a counter and handles a large strip of meat.;snli
1413;The lady butcher shows a customer a large cut.;snli
1414;A woman with thinning hair is working in a meat processing plant.;snli
1415;A woman is handling meat from a clear glass meat cage while standing before a wooden counter with a large metal bowl on it.;snli
1416;Woman handling meat from in front of a wooden counter.;snli
1417;Woman petting her dog in the backyard, on a calm sunny day.;snli
1418;Female chef preparing meat at a large wooden counter, with seasonings in a bowl.;snli
1419;A room full of children raise their hands, fingers extended, to the sky.;snli
1420;There is a room full of seventeen children.;snli
1421;There is a room with a single child.;snli
1422;A woman walks past a fountain with palm trees in the background.;snli
1423;A girl walks passed a puddle with trees behind here.;snli
1424;A woman walks past water with tall trees in the background.;snli
1425;A woman goes for a swim in the water fountain with trees in the background.;snli
1426;An African American man in a suit gestures with his hands as he speaks.;snli
1427;A black man in a suit is moving his hands diligently while speaking.;snli
1428;A white man in overalls is moving his hands while speaking.;snli
1429;A black man has great enthusiasm and is waving his hands while speaking.;snli
1430;A man is browsing things for sale on the street.;snli
1431;A man is browsing things for sale on the road.;snli
1432;A sad man is browsing things for sale on the street.;snli
1433;A woman is browsing things for sale on the street.;snli
1434;A man on a high ladder is painting the outside of a house.;snli
1435;A man outside on a high ladder is painting the outside of a house.;snli
1436;A man is giving his house a fresh coat of paint.;snli
1437;Repairing a house in the hot sun how unfunny that has to be.;snli
1438;The sun is shining directly on the house to be repaired.;snli
1439;A man in khaki pants and a light shirt and hat stands on scaffolding to apply stucco to a building.;snli
1440;Children getting temporary tattoos from a Muslim lady.;snli
1441;Old man paint on canvas by the river;snli
1442;A little boy with blue jeans runs on the leaves in the woods.;snli
1443;A small boy runs away from his babysitter and into the woods.;snli
1444;A young boy in a blue shirt is walking on a trail through the woods.;snli
1445;A young boy is looking for birds in the woods.;snli
1446;A young child with blond-hair, wearing a blue shirt and jeans is walking in the woods.;snli
1447;A child walks through the woods looking for animals.;snli
1448;A small child in blue shirt and blue jeans is running through a wooded path over dry leaves.;snli
1449;A child is running in Autumn with his dad.;snli
1450;Little Timmy was chased by goblins through the forest;snli
1451;a small child in a pink shirt running through a flowery field.;snli
1452;A boy is running through a rose garden.;snli
1453;A crew gets ready at the sideline in an empty basketball stadium.;snli
1454;Men standing at the edge of a basketball court talking to each other.;snli
1455;commentators and broadcasters at there both in an arena before the game.;snli
1456;Commentators and broadcasters are preparing at the arena before a game;snli
1457;Commentators and broadcasters are rehearsing at the arena before a game;snli
1458;Commentators and broadcasters are rushing through traffic before a game;snli
1459;Three basketball commentators are talking while standing on the sidelines.;snli
1460;Three basketball commentators are fighting the basketball players.;snli
1461;Three people are watching basketball from the sideline;snli
1462;Reporters or commentators at a sporting event are standing and sitting behind a large sign.;snli
1463;Reporters or commentators at a sporting event await the press conference from the head coach.;snli
1464;A group of people have gathered at a sporting event behind a large sign.;snli
1465;No one gathered at a sporting event near the large sign.;snli
1466;Two women attempt to blow out the candles of a multicolored, multi-tiered cake while a third woman holds a candle up in the air.;snli
1467;There is only one food item visible, and it is a burrito.;snli
1468;One of the women is having her 30th birthday.;snli
1469;A girl touches the fountain with her foot.;snli
1470;A little girl dressed in pink and white is walking.;snli
1471;The girl is being blown away by the wind.;snli
1472;A young girl in all pink clothing walking.;snli
1473;A young Asian girl wearing a pink outfit is walking past a bicycle.;snli
1474;A young girl wears blue in the classroom.;snli
1475;A young girl wears pink with black shoes.;snli
1476;A man poses in mid jump beside a left turn road sign and a recumbent bicycle in the snow, behind him there is a large body of water.;snli
1477;A man is posing beside a road sign in the snow;snli
1478;A man is making faces while jumping in the air.;snli
1479;A little girl is dressed in the same color.;snli
1480;A little girl is wearing a pink dress.;snli
1481;A man jumping up in the snow next to a body of water.;snli
1482;A young boy paddling in a body of water on a small floating vessel near the shoreline.;snli
1483;A little boy is swimming by the Jersey Shore;snli
1484;A little boy is swimming in his backyard pool;snli
1485;A little boy is outside in the water;snli
1486;A nurse treating a child with cleft palate.;snli
1487;There are four canoes in the background, beautiful green grass, with three kids standing at the shore of the lake, that is crystal and crisp looking, and there is a redheaded boy wearing a red shirt, red life vest, and is in a yellow kayak, with a double ended yellow paddle.;snli
1488;Three kids prepare to go canoeing while their friend uses his kayak.;snli
1489;Some kids are taking a test at school.;snli
1490;Three kids stand at the shore of a lake.;snli
1491;The kids are getting ready to go for a swim.;snli
1492;The redheaded boy is ready to kayak on the lake.;snli
1493;A church youth group prepares to go out on the lake in kayaks and canoes.;snli
1494;Three children stand near a clear lake and some canoes, while a fourth child sits in a kayak holding a paddle, dressed in red.;snli
1495;A lake is trying to pull the kids into it.;snli
1496;In the background, there are 3 people on the shore among several canoes, and the young man in the foreground is paddling through the water, while wearing a life jacket and smiling.;snli
1497;The people are on a family canoe trip.;snli
1498;A group of people white water rafts down a raging river.;snli
1499;A child goes paddleboarding for the first time.;snli
1500;A smiling young girl sitting at a table has an upturned bowl on her head.;snli
1501;A child has a bowl on her head.;snli
1502;A young girl has a bowl on her head filled with spaghetti.;snli
1503;A girl has a plate on her head.;snli
1504;Three men sit together while one looks at a book.;snli
1505;A nurse monitors a young child who appears to be post-op.;snli
1506;The little girl in the blue sweater is reading her book.;snli
1507;A little girl is playing a board game with her brother.;snli
1508;A small child is reading her book to her stuffed animals.;snli
1509;The nurse smiles as she gently rubs the tummy of the sleeping child.;snli
1510;The sleeping child lies on a hospital bed.;snli
1511;A little girl with a backpack sitting down looking at a book.;snli
1512;A baseball player holds his bat, while the catcher and umpire squat behind him and a crowd watches.;snli
1513;There is a baseball player standing at home plate, the catcher behind him has his hand up in the air with his glove, and the umpire is standing behind him, and many people in the stands.;snli
1514;The final game of the championship is being played while many fans are in the stands.;snli
1515;Fans fill the seats as they watch their favorite soccer teams battle it out on the pitch.;snli
1516;The baseball player is batting with a blue bat.;snli
1517;The basketball player is going to throw the ball.;snli
1518;A man in a red and white uniform holding a bat.;snli
1519;One man with a bat wearing red and white.;snli
1520;Someone wearing green and yellow holds a crickett bat.;snli
1521;The person has a piece of athletic equipment.;snli
1522;A boat sits alone at the docks edge.;snli
1523;The boat was surrounded by other large steam ships.;snli
1524;A girl in a pink tank top and green pants is running through a field of tall flowers.;snli
1525;A girl in a tank top and pants is running.;snli
1526;A girl in a pink tank top and green pants is running through a field of tall yellow flowers.;snli
1527;A girl in a blue dress is sitting under a tall tree.;snli
1528;The people are all on the same team.;snli
1529;Two men talk at a crowded beach on a nice day.;snli
1530;Two men talk about their wives at the beach.;snli
1531;Four skaters are competing in a high speed skating competition, and turning on the track.;snli
1532;Four athletes from two different teams are competing in their sport on the ice rink.;snli
1533;People are playing a game on the ice.;snli
1534;People are playing a game wearing colorful skates.;snli
1535;Four people turn a corner in a speed skating event.;snli
1536;The skaters compete in an olympic qualifying event.;snli
1537;The boy and girl are swimming across the lake.;snli
1538;A team of soccer players in white strips are running around cones on a sports field.;snli
1539;The soccer players are standing around drinking water.;snli
1540;Runners must go uphill in the marathon to reach the checkpoint.;snli
1541;An older man in jeans and a sweater is lifting down a box from the top of a pile.;snli
1542;The man is looking for something in the boxes.;snli
1543;An older man places a wooden crate on top of a stack of wooden crates.;snli
1544;Man in sweater stacks wooden crates next to pile of plastic crates.;snli
1545;Man stacking wooden crates on top of each other.;snli
1546;A man is using a machine to stack crates.;snli
1547;A man stacks crates next to each other.;snli
1548;An elderly male is reaching for a crate.;snli
1549;An old man trying to get to a crate;snli
1550;A girl in a green sweatshirt sitting down and a girl in a dress leaning on blue lockers.;snli
1551;The girls are getting dressed for the game.;snli
1552;A girl is on a stool while another girl is reading and leaning on some lockers;snli
1553;A girl is busy reading while another sits nearby.;snli
1554;Two girls are getting books out of their lockers.;snli
1555;Two men in baseball hats and bright yellow shirts work behind a fence.;snli
1556;Construction workers are digging a hole behind the fence.;snli
1557;Two men are standing on top of a fence.;snli
1558;Two men a hats and yellow shirts are working behind a fence.;snli
1559;The group of men are fighting chickens behind a fence.;snli
1560;The men in hats and shirts are working fast behind a fence.;snli
1561;Two men work on digging up something behind a fence.;snli
1562;Two men in yellow shirts doze off in the grass.;snli
1563;Two men wearing bright green shirts are looking for something by a bush.;snli
1564;Two men are looking for a lost ring.;snli
1565;Two workers in neon green shirts opening a utility box.;snli
1566;Two workers are hammering in nails on a deck.;snli
1567;Men wearing lime green shirts work behind a chain link fence.;snli
1568;Sad Men wearing lime green shirts work behind a chain link fence.;snli
1569;People wearing lime green shirts work behind a chain link fence.;snli
1570;Women wearing lime green shirts work behind a chain link fence.;snli
1571;A man with a drink cup is talking to another man.;snli
1572;Two guys are talking and someone interrupts them.;snli
1573;An older man with a cane stands against a wall.;snli
1574;A disabled man is resting his painful back;snli
1575;One person holds a giant snowball over two others on the ground in a snowy background.;snli
1576;One person holds a giant snowball over two others on the school grounds in a snowy background.;snli
1577;One person is holding two other people hostage with a gun on a plane.;snli
1578;A man holding a large chunk of snow over two people on the ground.;snli
1579;The guy is getting ready to throw snow at some people.;snli
1580;The father and the two kids are playing on the beach.;snli
1581;The father is going to throw snow on his two kids.;snli
1582;Two friends await their demise as a man with a giant snowball held above his head waits for the perfect time to strike;snli
1583;The two dogs are sleeping under the porch of the house.;snli
1584;The two dogs are chasing a frisbee across the field, thrown over and over by their owner.;snli
1585;Two dogs are in the backyard glaring at each other over which will get to reach the bone first.;snli
1586;Two small dogs run across the green grass.;snli
1587;the pets are laying on the floor inside.;snli
1588;some small dogs are running to their owners;snli
1589;Two small brown dogs run across the green grass.;snli
1590;two small dogs playing with each other in the grass;snli
1591;A man in a white jacket standing in front of an older woman in a white jacket playing crochet.;snli
1592;The man wearing the jacket stood in front of two women.;snli
1593;The man was playing crochet with the two women.;snli
1594;a woman in a coat watching a man in a jacket kick balls.;snli
1595;A woman is watching a man kick things.;snli
1596;A man and woman are looking at many balls on the ground.;snli
1597;A girl looking at some squares on the bench;snli
1598;A man and old woman is playing a game;snli
1599;An old woman plays a game with her son.;snli
1600;The animal likes to roll in the winter to stay warm.;snli
1601;Elderly bald man with a beard playing the guitar in a band.;snli
1602;The band is eating lunch at their favorite cafe;snli
1603;The band is playing a benefit concert in the park.;snli
1604;An older man plying a guitar in a band.;snli
1605;The man is playing the harmonica in his bathroom.;snli
1606;An older man in a white sure is playing a guitar while others play different instruments.;snli
1607;A band playing for their fans at the local arena;snli
1608;A group of people holding babies in a hospital;snli
1609;Man in white t-shirt and white beard plays electric guitar with a fiddler in a band.;snli
1610;The band was trying to get their break.;snli
1611;The band had a fiddler and a guitarist.;snli
1612;Two children are laughing and playing in a tire swing at a park.;snli
1613;Children are playing on a slide at the park.;snli
1614;Children are playing in a tire swing on a sunny morning.;snli
1615;Students in a classroom of some sort are doing art projects.;snli
1616;Students are working on their art projects in the classroom.;snli
1617;The students are using crayon for their art projects.;snli
1618;The students are being taught an algebra lesson.;snli
1619;A small black and brown dog is standing in the snow.;snli
1620;A dog is rolling around in the snow.;snli
1621;a large black dog fighting with another large brown and black dog.;snli
1622;A group of cheerleaders are cheering on a field.;snli
1623;A group of cheerleaders practicing during a football game.;snli
1624;A old man with a cane standing outside.;snli
1625;An old man talks to his neighbor while standing in the park.;snli
1626;The woman, in the beret, is in the process of writing information in regard to what she sees in the microscope.;snli
1627;a woman writes down what she is seeing;snli
1628;A woman with brown hair and wearing a black hat is looking in a microscope and writing something down.;snli
1629;The woman is in the beauty salon having her hair and nails done;snli
1630;The woman is using a microscope and taking notes;snli
1631;The scientist has just made a discovery and is writing it down;snli
1632;A woman wearing a black code and hat is at school looking through a microscope and taking notes.;snli
1633;The teaching assistant shows the class how to document changes in the bacteria slides.;snli
1634;Ensuring that an accurate account of all I see here is appropriately recorded.;snli
1635;Ensuring that all the clothes are clean and pressed.;snli
1636;Ensuring an accurate account is kept in case there are legal issues in the future.;snli
1637;There are people getting on a tour boat.;snli
1638;A large dock runs into a lake next to a group of people swimming.;snli
1639;An iced over lake is bereft of anyone around it;snli
1640;A group gathers at the lake on the first day of summer;snli
1641;Dog is searching for somehting in the snow;snli
1642;A woman buys fresh food from a stand at a farmer's market.;snli
1643;Girl gets all her fingers cutoff trying to catch a Frisbee, fail!;snli
1644;A girl is about to go to the hospital.;snli
1645;Two woman playing a frisbee game, the frisbee in the air about to be caught by one of the women.;snli
1646;Two women are playing frisbee together in a grass field outdoors.;snli
1647;A couple of women are playing frisbee on the beach.;snli
1648;A couple of women are playing catch with a baseball.;snli
1649;Two women are watching a spaceship fly through the air.;snli
1650;Two men in baseball hats selling asparagus and other vegetables from an outdoor stand to a woman carrying a green bag.;snli
1651;Two men sell vegetables at an outdoor stand.;snli
1652;The men are selling home made cheese and butter.;snli
1653;Man serving a customer from a vegetable stand.;snli
1654;A woman in a white dress sits while another woman blow dries her hair.;snli
