sentence_id;sentence;dataset
1199;General Motors to cut 12,000 jobs in Europe General Motors Europe is to slash its workforce by around a fifth, cutting as many as 12,000 jobs in a bid to halt chronic losses in the region.;agnews
1200;Mitsubishi Reports First Half Earnings (AP) AP - Mitsubishi Motors Corp. said Monday that its losses grew in the first half of the fiscal year as the Japanese automaker struggled to recover from an auto-defect scandal that has sent sales plunging.;agnews
1201;Enron Trial to Shine Light on Wall Street A criminal trial scheduled to start Monday involving former Enron Corp. executives may shine a rare and potentially harsh spotlight on the inner workings;agnews
1202;Update 1: Clorox, Henkel in \$2.8 Billion Deal Clorox Co. and Henkel KGaA have agreed to a \$2.8 billion stock swap and cash deal, in which Henkel will sell back its 29 percent ownership stake in Clorox in return for \$2.;agnews
1203;Militants fire rockets at Baghdad hotel BAGHDAD -- Militants fired rockets at a hotel housing foreigners in the heart of Baghdad last night, causing minor damage, while US officials said two American soldiers were killed by roadside bombs outside the capital and authorities arrested 20 Iraqis suspected of planting homemade explosives.;agnews
1204;Computer Sciences lands \$52 million biometrics deal Contract with Department of Defense is part of homeland security boom.;agnews
1205;Report: Symantec eyes \$13B Veritas acquisition Symantec's reported interest in purchasing Veritas for \$13 billion is in keeping with the company's expansion plans, analysts say.;agnews
1206;Still No Movement in N.H.L. labor Talks The N.H.L. and the players association moved no closer to a collective bargaining agreement during a five-hour meeting Tuesday.;agnews
1207;Israeli soldier, four militants killed in Gaza GAZA CITY, Gaza Strip: Hamas militants killed an Israeli soldier and wounded four with an explosion in a booby-trapped chicken coop on Tuesday, in what the Islamic group said was an elaborate scheme to lure troops to the area with the help of a double;agnews
1208;Anchor Away Tom Brokaw makes his steady-voiced, flag-waving, NBC-rattling, Rather-and-Jennings-beating exit.;agnews
1209;Intels extreme step for Gamers AMD released two extremely powerful chips recently after Intel had to back down from the plan of manufacturing a 4GHz version of their Pentium 4 processor.;agnews
1210;Oracle moves to monthly patching schedule After coming under criticism for sitting on patches for multiple holes in its database software, Oracle has announced that it will move to a monthly patch release schedule, though it hasn't said when.;agnews
1211;Villanova snaps Penn's winning streak Marvin Burroughs and Terry Butler each scored touchdowns and Villanova held off a late Penn rally last night to defeat the Quakers, 16-13, in Philadelphia.;agnews
1212;New Windows Planned for 2006 Microsoft Corp. announced yesterday that it will leave out some planned features from its next major operating system to meet a goal of rolling out a new version of Windows in the second half of 2006.;agnews
1213;Britain considering tough new anti-terror laws London: Britain is considering sweeping new anti-terrorism laws including special courts to try terror suspects without a jury, Home Secretary David Blunkett said in an interview Sunday.;agnews
1214;FTC Files Complaint Against Alleged Spyware Distributor The FTC said it believes the companies induced computer users to buy its spyware-eradication software, sold for US\$30 and bearing names such as Spy Wiper and Spy Deleter, after first infecting;agnews
1215;Sudan Delays Expulsion of British Aid Agency Heads KHARTOUM (Reuters) - Sudan decided to postpone a decision to expel the country heads of two British aid agencies on Monday, citing administrative difficulties and humanitarian grounds, the state minister for humanitarian affairs said.;agnews
1216;Panel says Karzai winner in Afghanistan A panel investigating the Afghan presidential elections said Wednesday incumbent President Hamid Karzai won with 55 percent of the vote, the BBC reported.;agnews
1217;Cisco to invest more heavily in Asia Networking giant Cisco Systems this week announced plans for increased investment in Asia, including a new research and development facility in China and a venture investment program in India.;agnews
1218;Sharp Puts Its PC in the Living Room New Windows-based computer doubles as a TV and a digital video recorder.;agnews
1219;US raises interest rates to 2.25 The US Federal Reserve raises interest rates to 2.25, the fifth increase this year.;agnews
1220;Bush Moves to Privatize Social Security (AP) AP - Fresh from re-election, President Bush is dusting off an ambitious proposal to overhaul Social Security, a controversial idea that had been shelved because of politics and the administration's focus on tax cuts and terrorism.;agnews
1221;Number of detainees nearly doubles ABU GHRAIB, Iraq -- More aggressive US military operations in Iraq over the past two months have generated a surge in detainees, nearly doubling the number held by US forces to about 8,300, according to the general in charge of detention operations.;agnews
1222;VeriSign to fight on after ICANN suit dismissed A US federal judge yesterday tossed a crucial lawsuit between VeriSign Inc. and the Internet Corp. for Assigned Names and Numbers, but VeriSign vowed to continue the legal battle in a different jurisdiction.;agnews
1223;US Economy: Confidence Unexpectedly Fell This Month (Update2) US consumer confidence unexpectedly fell in November to the lowest level in eight months as higher energy prices damped optimism among low-income Americans.;agnews
1224;ROUND-UP United through put Liverpool falter Roy Keanes Manchester United booked their place in the knock-out stages of the Uefa Champions League with a victory at home to French champions Olympique Lyonnais on Tuesday, but Liverpool were defeated by their own French nemeses, last seasons;agnews
1225;Sharon wants to speed up Gaza plan - sources Jerusalem - Israel could begin withdrawing from occupied Gaza early next year under an accelerated timetable that Prime Minister Ariel Sharon plans to present to lawmakers of his Likud party on Tuesday, political sources said.;agnews
1226;Photo: Famous squirrel, moose go wireless iFone will introduce ring tones, games and screen graphics based on Rocky, the flying squirrel, and his sidekick, Bullwinkle.;agnews
1227;Intervoice's Customers Come Calling Intervoice gives companies a cost-effective way to deal with customer calls.;agnews
1228;Top Count Is Withdrawn in Tyco Retrial (AP) AP - Prosecutors have decided to abandon the charge of enterprise corruption, the top count against former Tyco International Ltd. executives L. Dennis Kozlowski and Mark H. Swartz, when the two are retried in January.;agnews
1229;Regulators Probing Tips on Offerings -WSJ NEW YORK (Reuters) - U.S. regulators are looking into whether Wall Street firms are providing insider information on upcoming offerings, either on purpose or inadvertently, the Wall Street Journal reported on Thursday.;agnews
1230;Seagate ships 400GB PC hard disk drive Hard-disk drive maker Seagate Technology has started shipping a drive targeted at personal computers that offers 400GB of storage space, it said Tuesday.;agnews
1231;New Moon, Ring Found Around Saturn Sept. 9, 2004 - Images sent back to Earth by the Cassini spacecraft reveal aspects of Saturn scientists have never seen: another moon -ossibly two - a ring of material.;agnews
1232;DirecTV Posts Loss, Blames Marketing DirecTV Group Inc. (DTV.N: Quote, Profile, Research) on Tuesday posted a large quarterly loss as marketing and subscriber retention costs rose sharply, offsetting a 49 percent rise in new subscribers.;agnews
1233;Giants look to take lead in NL West The San Francisco Giants need Jason Schmidt to bounce back from his recent struggles as they try to catch the slumping Los Angeles Dodgers in the NL West and hold off the Chicago Cubs in the wild-card race.;agnews
1234;Former Lebanese Cabinet minister wounded in Beirut car bombing BEIRUT, Lebanon: A car bomb exploded in Beirut early Friday, wounding former Lebanese Cabinet minister Marwan Hamadeh and killing his driver, security officials said.;agnews
1235;Computer problem cancels Lufthansa flights FRANKFURT Lufthansa canceled about 60 European flights and its services around the world were delayed on Thursday after a computer fault in its check-in system, the German airline said.;agnews
1236;Law pays tribute to record-breaking Ruud Manchester United legend Denis Law led the tributes to Ruud van Nistelrooy after the Dutchman broke his club record for goals in European competition.;agnews
1237;Astros Beat Reds 5-2 for 12th Straight Win (AP) AP - Roger Clemens got his 326th win to tie Eddie Plank for 11th on the career list, and the Houston Astros hit four first-inning home runs to beat the Cincinnati Reds 5-2 Wednesday and tie a team record with their 12th straight win.;agnews
1238;Sudan talks to end with no deal Talks between the Sudan government and Darfur rebels are ending with no deal on halting the fighting.;agnews
1239;LG Philips LCD announces five-billion dollar investment despite output glut (AFP) AFP - LG Philips LCD is to invest five billion dollars in new facilities to produce next-generation flat panel displays in order to strengthen its global market leadership.;agnews
1240;Rider Sainct killed in Egypt crash PARIS, France -- French motorcycle rider Richard Sainct, who won the Paris-Dakar rally three times, has been killed in a crash in the Pharaohs Rally in Egypt.;agnews
1241;Chargers Name Rivers No. 2 Quarterback (AP) AP - Philip Rivers just got a lot closer to taking his first snap with the woeful San Diego Chargers.;agnews
1242;US Consumer Confidence Tumbles in August US consumer confidence fell sharply in August, breaking four straight months of gains, as a slowdown in job growth creation and rising oil prices weighed on sentiment.;agnews
1243;Hacked European Ad Server Infects IE Users A hacked server in Germany fed malicious code to unsuspecting Internet Explorer users at an unknown number of Web sites for several hours over the weekend, a banner ad-serving company acknowledged Monday.;agnews
1244;Murdochs men do media mambo News Corporation (NCP) and The DIRECTV Group, Inc. today announced a number of transactions within the Latin America media market that will see DIRECTV Group paying \$579 million in cash for the equity stakes in other News Corp controlled companies.;agnews
1245;Cheney rejects gay marriage ban US Vice-President Dick Cheney opposes a federal ban on gay marriage - seemingly contradicting George Bush.;agnews
1246;FALL OF FIDEL The 78-year-old Communist dictator stumbled, tumbled to the ground and fractured his left knee and right arm as he left the podium at a graduation ceremony Wednesday night in Santa Clara, central Cuba.;agnews
1247;Irish Out to Protect Home Turf Against BC (AP) AP - Notre Dame is out to protect its turf against Boston College on Saturday.;agnews
1248;Time for action The World Bank and International Monetary Fund get-together taking place this weekend in Washington is one of the great annual gatherings of practitioners of a dismal science.;agnews
1249;France hopeful that journalists will be released Signs suggest hope for a possible release of the two French journalists held hostage in Iraq, Interior Minister Dominique de Villepin said Saturday.;agnews
1250;Nitties takes second-round Australian PGA lead Former Australian amateur James Nitties, playing in his fourth professional golf tournament, shot a 7-under-par 65 Friday to take a one-shot lead after two rounds of the Australian PGA.;agnews
1251;Bush Announces Plan for Troop Realignment (AP) AP - President Bush's plan to restructure U.S. military forces abroad includes bringing two Army divisions home from Cold War-era bases in Germany, and increasing the U.S. presence at bases in countries like Poland, Romania and Uzbekistan, Pentagon officials said Monday.;agnews
1252;Firefox browser takes on Microsoft Microsoft's popular Internet Explorer has a serious rival in the Firefox browser.;agnews
1253;"Bush's Reserve Resignation Cited 'Inadequate Time' (Reuters) Reuters - President Bush, accused by Democrats of\shirking his duty in the Texas Air National Guard during the\Vietnam War, wrote that he had ""inadequate time"" to meet future\Reserve commitments in his Nov. 1974 letter of resignation\released on Wednesday.";agnews
1254;NBA skips arbitration hearing on brawl suspensions (AFP) AFP - National Basketball Association players union leaders met with an arbitrator to have suspensions from a brawl between players and fans reduced but league officials did not participate.;agnews
1255;Militants attack BSF camp, two dead NEW DELHI, NOVEMBER 5: One militant and a jawan were killed and three security personnel injured when ultras made an abortive bid to storm a BSF camp at Sopore in Baramullah district of Jammu and Kashmir in the wee hours on Saturday.;agnews
1256;Cambodian Assembly Ratifies WTO Membership Cambodia has taken a major step into the international trading system, with the National Assembly approving membership in the World Trade Organization.;agnews
1257;Lawmakers Seek to Prevent Another Riggs (AP) AP - House and Senate members are proposing legislation to slow the revolving door carrying federal regulators into private banks, following revelations of the role played by a former U.S. examiner in the Riggs Bank affair.;agnews
1258;Phishing on the increase, group says Online phishing schemes increased significantly in October as financial institutions struggled to combat attempts to steal private account information from online consumers, according to the Anti-Phishing Working Group (APWG).;agnews
1259;Kim states her case with 62 Christina Kim made 11 birdies and tied the tournament record of 10-under-par 62 yesterday for a two-shot lead after the opening round of the LPGA State Farm Classic in Springfield, Ill.;agnews
1260;Sprint to buy Nextel in \$35B deal Sprint has agreed to buy mobile telephone company Nextel Communications in a deal worth \$35.17 billion, combining the No. 3 and No. 5 U.S. wireless carriers and creating a new company with about 40 million customers.;agnews
1261;Tyson Went on the Atkins Diet, but Its Profit Slimmed Down Tyson Foods, the worlds largest meat processor, said that its earnings would probably be less than expected.;agnews
1262;Research In Motion 2Q Profit Soars Research In Motion Ltd., which makes the BlackBerry handheld device and other mobile products, on Thursday said its second-quarter profit rose significantly on improved sales.;agnews
1263;Malaysia sets up sanctuary in Terengganu to protect endangered turtles TERENGGANU : Malaysia has gazetted 60 hectares of land off the east coast state of Terengganu to help conserve the dwindling number of endangered sea turtles.;agnews
1264;End of an era as Times ditches broadsheet for compact LONDON - After 216 years of broadsheet life, The Times today followed in the footsteps of The Independent, moving to a compact only format after almost a year of dual publication.;agnews
1265;Blue Titan adds reliable messaging to SOA tool (InfoWorld) InfoWorld - Attempting to fine-tune its software for use in business-critical applications, Blue Titan Software on Monday is unveiling Network Director RM (Reliable Messaging), a tool for policy distribution and messaging in SOAs (service-oriented architectures).;agnews
1266;Two engines recently replaced on cargo jet HALIFAX -- The cargo jet that crashed in flames off the end of a Halifax International Airport runway last week had two engines replaced in the weeks leading up to the accident, investigators revealed yesterday.;agnews
1267;Indian software major Wipro second-quarter net profit up 79 percent (AFP) AFP - India's third-largest software exporter, Wipro, said that second quarter net profit jumped 79 percent as sales rose 44 percent, beating both the market's and the company's expectations.;agnews
1268;Darfur humanitarian crisis easing, UN says KHARTOUM, Sudan While violence remains a major concern, the humanitarian crisis in the Darfur region is easing and large-scale deaths from malnutrition and disease are likely to be averted as international assistance pours in, UN ...;agnews
1269;Mayoral Race Write-In Effort Worries Utah (AP) AP - Election officials are worried that a massive write-in campaign mounted by Republicans in the scandal-ridden Salt Lake County mayoral race could hold up final results in other races around the state.;agnews
1270;HIV warning for Asia drug users Not enough is being done to prevent the spread of HIV among Asian drug users, researchers say.;agnews
1271;Sirius stock soars on Karmazin hire Shares of Sirius Satellite Radio posted double-digit percentage gains on Friday, one day after the company said former Viacom President Mel Karmazin would become its new chief executive.;agnews
1272;Bolden says he hasnt been approached about NASA post Retired Maj. Gen. Charles F. Bolden Jr. is proud his name is among a handful being mentioned as the next head of the US space agency.;agnews
1273;Bonds powers Giants Barry Bonds hit a two-run homer in the first inning to support a strong effort by Kirk Rueter and help the Giants beat the New York Mets, 3-1, yesterday in San Francisco.;agnews
1274;Dixon Carries Wizards Juan Dixon takes advantage of some rare playing time by scoring 15 fourth-quarter points to help the Wizards beat the Hawks, 104-101.;agnews
1275;HK walks out of 68-month deflation cycle The latest composite consumer price index will be released later Monday, Tang said at the Hong Kong Economic Summit which was opened Monday morning.;agnews
1276;Industrial Production Nearly Stalls WASHINGTON (Reuters) - U.S. industrial output barely edged up, gaining a less-than-expected 0.1 percent in August, the Federal Reserve said on Wednesday.;agnews
1277;UK Launches Own Case Against Cleric Sought by U.S. LONDON (Reuters) - British anti-terrorism police arrested Thursday Muslim cleric Abu Hamza al-Masri who was already jailed in London under a U.S. arrest warrant.;agnews
1278;Heineken boosts African position Heineken buys a majority stake in Nigerian brewer Consolidated Breweries, boosting its position in Africa's second-largest market.;agnews
1279;Clinical drug trials 'distorted' More openness is needed over clinical drug trial results to stop them being distorted, leading medical journals say.;agnews
1280;Afghan leader escapes attack rocket exploded near a helicopter carrying President Hamid Karzai yesterday, forcing him to abandon his trip and raising questions about how difficult it will be for him;agnews
1281;Another week, another lead for Singh Palm Harbor, FL (Sports Network) - Vijay Singh, the top-ranked player in the world, moved a step closer to his ninth victory of the season on Saturday as he posted a four-under 67 to take the 54-hole lead of the Chrysler Championship.;agnews
1282;"Bush Calls McCain About Anti-Kerry Ads (AP) AP - President Bush wants to work with Republican Sen. John McCain to pursue court action against political ads by ""shadowy"" outside groups, the White House said Thursday amid growing pressure on the president to denounce attacks on John Kerry's war record.";agnews
1283;Illinois Democrat Wins Kenyan Hearts, in a Landslide The people of Nyang'oma, Kenya, are dreaming of good fortune for their remote village should Barack Obama be elevated to high office.;agnews
1284;Smoot Happy With Progress of Contract Talks Cornerback Fred Smoot said today that he is enthused by the progress of negotiations with the Washington Redskins on a contract extension and hopes to play his entire career with the team.;agnews
1285;High Stakes Showdown in Najaf The fallout from Shiites fighting U.S. Marines in a holy city could weaken Iraq's new government;agnews
1286;Mauresmo Through After Nervy Start NEW YORK (Reuters) - Amelie Mauresmo's hopes of a first grand slam title remained intact Wednesday but she had to come from behind to beat Ukraine's Julia Vakulenko 3-6, 6-2, 6-2 in the second round of the U.S. Open.;agnews
1287;The decline of the West: eurozone Eurozone economy is still unable to outperform the US as the reports of its headliners - France and Germany -how decline for the whole zone of 12 nations that share the euro.;agnews
1288;Rocket attack stops presidential visit Afghan President Hamid Karzai aborted a trip to a provincial capital today after a rocket hit near the landing site for his helicopter.;agnews
1289;Investor Profile: Asensio Ponders Long Bet As a dedicated short-seller for nearly eight years, Manuel Asensio became known as one of the most ruthless investors in the business.;agnews
1290;Beckham Criticized for Suspension FIFA's president criticized England captain David Beckham for deliberately getting himself suspended for a World Cup qualifier and urged the English Football Association to take action.;agnews
1291;EDS Sells Wireless Group Continuing its transformation process, EDS (Quote, Chart) sold off one of its wireless software ventures for \$57 million, officials said Thursday.;agnews
1292;Corporate Tax Bill Faces Opposition House and Senate negotiators hope to wrap up work on a major rewrite of corporate tax law that would end a nasty trade dispute with Europe while showering more than \$130;agnews
1293;AOL sets sail into travel search market America Online Inc. (AOL) is aiming to get a piece of the travel search market, announcing plans Friday to introduce a new Web-based property to compete with the likes of Travelocity.com and Expedia Inc.;agnews
1294;Italy deports island immigrants Italy begins deporting immigrants directly from the island of Lampedusa, the first port of call for boats from North Africa.;agnews
1295;"Munch's 'Scream' Is Stolen From a Crowded Museum in Oslo Edvard Munch's masterpiece, ""The Scream,"" and another painting were grabbed off the wall of a crowded museum by armed robbers.";agnews
1296;A New Rule of Cursor Control: Just Follow Your Nose Researchers are working on the nose-mouse, and other unorthodox ways of moving a cursor.;agnews
1297;Wolfsburg Consolidate Top Spot with Stuttgart Victory Bundesliga leaders VfL Wolfsburg bided their time in a tactically stifling game to burst into life courtesy of two wonderful goals by Martin Petrov and beat title rivals VfB Stuttgart 3-0.;agnews
1298;Bonds still on hold for 700 Club Miller Park fans seemed far more disappointed Wednesday night at missing a chance to witness history than seeing the San Francisco Giants embarrass their Milwaukee Brewers.;agnews
1299;Trail Blazers Suspend Woods PORTLAND, Ore., (Sports Network) - Portland Trail Blazers forward Qyntel Woods was suspended without pay pending the club's investigation regarding allegations by Multnomah County for dog abandonment and by Clackamas County for dog fighting.;agnews
1300;Nigeria Unions Delay Strike Decision Until Sunday ABUJA (Reuters) - Nigeria's umbrella union body, the Nigeria Labour Congress (NLC), said late on Tuesday it would give the government until Sunday to reverse a 20 percent hike in domestic fuel prices or it would call a general strike.;agnews
1301;Drugs in Sport: Baseball rocked by Bonds and Giambi admissions The ever-widening Balco scandal has sent new shockwaves through baseball, as it emerged that Barry Bonds, arguably the best player in the game, had used suspicious substances;agnews
1302;America and EU declare trade war on airline aid A bitter row between America and the European Union over alleged subsidies to rival aircraft makers Boeing and Airbus intensified yesterday.;agnews
1303;British house price rises slightly for second month in September British housing market grew slightly for the second month in succession in September, showing further evidence of checking effects by five interest rates hikes since last November;agnews
1304;Amazon Web Services Adds Alexa Data Online superstore Amazon.com (Quote, Chart) has expanded its Web Services platform for developers, adding a new service for access to the Alexa database and increased access to the Amazon E-Commerce Service 4.0.;agnews
1305;Stocks Slip on GM Earnings, Higher Oil NEW YORK - Investors sent stocks falling sharply Thursday as crude oil prices surged near \$55 per barrel and General Motors Corp. issued a disappointing earnings report...;agnews
1306;Unocal to pay villagers, fund improvements to settle rights case LOS ANGELES - Unocal Corp. will settle a human rights case filed over a pipeline in Southeast Asia by paying villagers and funding improvements to living conditions along the project route, lawyers on both sides said Monday.;agnews
1307;Tiger ratings boost on PGA return A second-place finish in his first tournament since getting married was good enough to take Tiger Woods from third to second in the world rankings.;agnews
1308;Stocks Climb Despite Rise in Oil Prices NEW YORK - Buyers put a positive spin on the equity markets Wednesday, shrugging off rising crude futures as Google Inc. prepared to sell its stock in an initial public offering, albeit it at a far lower price than previously forecast...;agnews
1309;China Launches Mapping and Surveying Satellite China Sunday launched a satellite that will carry out land surveys and mapping for several days before returning to earth, the Xinhua news agency said.;agnews
1310;SunGard Data to spin off business SunGard Data Systems Inc. said Monday it will spin off its information availability services business, which helps organizations maintain access to their electronic data during everything from minor mishaps to major disasters.;agnews
1311;Prince bids to end row with Clarke The Prince of Wales will use a speech today to end a public row that has erupted between himself and Education Secretary Charles Clarke.;agnews
1312;Macedonian govt wins multi-ethnic victory ISN SECURITY WATCH (08/11/04) - A Sunday referendum in Macedonia against a government law granting the countrys ethnic Albanian minority more political rights and powers has failed due to insufficient voter turnout.;agnews
1313;Car blast rocks western Baghdad A car bomb explodes in western Baghdad, causing at least two deaths and much damage, reports say.;agnews
1314;Dole Picked to Head 2006 Senate Campaigns (AP) AP - Senate Republicans on Wednesday narrowly chose North Carolina Sen. Elizabeth Dole to lead their campaign operations for 2006.;agnews
1315;SpaceShipOne lands MOJAVE, California: SpaceShipOne landed safely in the California desert yesterday after a wild corkscrew-like ascent into space, and is now a step closer to a \$10 million (BD3.;agnews
1316;NASA Starts Hunt for Celestial Bursts The fastest-swiveling space science observatory ever built rocketed into orbit on Saturday to scan the universe for celestial explosions.;agnews
1317;World reaction US President Bush and French President Chirac are among the first to send condolences for the Palestinian leader's death.;agnews
1318;Survival of software's fittest Darwin may work in the flat enterprise software market--mergers and acquisitions are expected to increase the clout of leading firms.;agnews
1319;AMD Rolls Out Low-Cost Net Access Device in India (Reuters) Reuters - U.S. chip maker Advanced Micro Devices\ has unveiled a low-cost Internet access device that\could cost just a few hundred dollars, aimed at first-time\technology users in the developing world.;agnews
1320;Another chapter in TO saga When he sought to overturn the trade that sent him from San Francisco to Baltimore last March, Terrell Owens said there were several factors that led to his decision.;agnews
1321;Clarke and Gilchrist lead Aussie run spree Michael Clarke smashed a superb debut century to help Australia into a formidable position on the second day of the opening Test against India in Bangalore.;agnews
1322;'Staggering' death rates in Uganda camps The relief organisation Medecins Sans Frontieres finds 'staggering' death rates in Uganda's camps.;agnews
1323;Washington Mayor Says Council Puts Baseball in Capital at Risk A grim Mayor Anthony Williams said today that he was deeply pessimistic that Washington would be able to salvage its deal with Major League Baseball to bring the Montreal;agnews
1324;Microsoft wants to improve your image New imaging software is making eyes at those squinty camera-phone pictures.;agnews
1325;NOAA Observes Killer Whales After Valdez (AP) AP - It's probably too late to save a small pod of killer whales whose numbers plummeted after the Exxon Valdez tanker spilled nearly 11 million gallons of oil into Prince William Sound.;agnews
1326;Former NBA star Jayson Williams to be retried Former NBA star Jayson Williams,who was charged in the shotgun slaying of a limousine driver at his mansion, will be retried, a judge ruled on Thursday.;agnews
1327;Marlins Homer Way Past Expos The Marlins homered three times in a six-run third inning to lift Florida to a victory over the Montreal Expos at U.S. Cellular Field.;agnews
1328;Darfur Governor Says Rebels Attempted Coup (AP) AP - West Darfur's governor on Sunday linked an alleged coup attempt against the national government to a rebellion in western Sudan, saying the same group was behind both insurrections.;agnews
1329;Virus writers exploit Microsofts monthly patch cycle The creators of the Bofra worm, which exploits the recently discovered iFrame vulnerability in Internet Explorer, may have timed the release of their worm to throw Microsofts monthly patch cycle into disarray, say security experts.;agnews
1330;U.S. Core Inflation Hotter Than Expected WASHINGTON (Reuters) - U.S. consumer prices rose a mild 0.2 percent last month, but a sharp jump in lodging costs pushed core inflation unexpectedly ahead at its quickest pace in five months, a government report showed on Tuesday.;agnews
1331;US for stronger defense ties with India: Rumsfeld The United States is keen on strengthening its growing defense ties with India, which currently encompass a wide range of military-to-military exchanges and joint exercises;agnews
1332;Suspected Taliban Kill Five Afghan Troops (Reuters) Reuters - Suspected Taliban\guerrillas killed five Afghan troops in an ambush on a district\headquarters in a troubled southern province, officials said on\Wednesday, 11 days before a landmark election.;agnews
1333;Kimberly-Clark Posts Third-Quarter Profit (Reuters) Reuters - Kimberly-Clark Corp. on Monday\posted a higher third-quarter profit as increased tissue prices\helped counter higher raw material costs.;agnews
1334;Microsoft launches appeal against EU ruling US software giant Microsoft on Thursday launched its legal appeal against a stinging EU anti-trust ruling, six months after it was fined nearly half a billion euros for abusing its market dominance.;agnews
1335;NL Wrap: Cubs Maintain Wild-Card Lead with Win NEW YORK (Reuters) - Derrek Lee's 10th-inning single scored Mark Grudzielanek with the winning run, clinching the red-hot Chicago Cubs a 2-1 victory over the host New York Mets in the National League Friday.;agnews
1336;Jury Finds 2 Guilty of Felony Spam Two North Carolina residents yesterday became the first people in the nation to be convicted on felony spamming charges after a Loudoun County jury found that they flooded tens of thousands;agnews
1337;Coca-Cola posts lower 3Q profit Coca-Cola Co. on Thursday reported a sharp drop in quarterly net income due to weak sales of its soft drinks, juices and bottled waters in Germany and other key markets.;agnews
1338;Roenick Paid for Betting Tips Flyers center Jeremy Roenick paid more than \$100,000 to a Florida firm that made millions selling betting tips to gamblers, law enforcement officials told The Philadelphia Inquirer.;agnews
1339;Blair, Bush Meet to Discuss Mideast Peace (AP) AP - Convinced that the road to Jerusalem doesn't run through Baghdad, British Prime Minister Tony Blair is trying to turn President Bush's attention from Iraq to the stalled Mideast peace process.;agnews
1340;Clemens, Houston stay hot Roger Clemens got his 326th win to tie Eddie Plank for 11th on the career list and the Astros hit four first-inning home runs to beat the Cincinnati Reds, 5-2, yesterday in Houston and move into the wild-card lead with their 12th straight win.;agnews
1341;Released Indian hostages return back home After living under fear of death for 42 days, three Indian truck drivers released by their Iraqi captors today returned home to an emotional welcome by their families here.;agnews
1342;Bryant Accuses Malone of Hitting on Wife (AP) AP - The Kobe Bryant-Karl Malone feud has turned personal, with Bryant accusing Malone of making a pass at his wife at a game.;agnews
1343;Mystery over judo 'protest' Iran's Arash Miresmaili withdraws from the Olympics amid confusion over his reasons.;agnews
1344;French Defense Ministry commissions high-security Linux The French Ministry of Defense has awarded an \$8.6 million contract to a consortium of companies, including Linux vendor Mandrakesoft, to develop a highly secure version of Linux for business, defense and government uses.;agnews
1345;Shopping With My Friendsters Social networking features are popping up on auction and shopping sites, allowing visitors to compare notes and turn e-commerce into a social experience.;agnews
1346;Oil Up from 7-Week Lows on U.S. Weather (Reuters) Reuters - Oil prices perked up from 7-week lows on\Friday on forecasts for colder-than-normal weather in the U.S.;agnews
1347;Infineon Execs Jailed for Price Fixing Four executives at German chipmaker Infineon were jailed today on charges of engaging in illegal price fixing of PC memory chips according to the US Department of Justice.;agnews
1348;Mad Cow Disease Found in 8th Blood Donor (AP) AP - A donor whose blood was used to transfuse 10 people and to manufacture medicines has been identified as France's eighth known victim of the human equivalent of mad cow disease, health officials announced Thursday.;agnews
1349;CSSI to Make Its Way in the Sky CSSI Inc. of Washington was picked by the United States and the United Nations to carve out more airspace in the crowded sky.;agnews
1350;House Moves Second Spyware Bill Along The Judiciary Committee of the US House of Representatives on Wednesday passed its own version of an anti-spyware bill, setting the stage for a showdown between it and a similar bill that went through another committee.;agnews
1351;Mets End Losing Skid The Mets snap an 11-game losing streak while stopping the Marlins' franchise record-tying nine-game winning streak with a 4-0 victory.;agnews
1352;UCLA Rallies to Beat No. 4 Texas, 63-60 Noelle Quinn scored the go-ahead basket with 16.7 seconds remaining and finished with 27 points, helping UCLA rally from an early 17-point deficit and beat fourth-ranked Texas 63-60 on Sunday.;agnews
1353;Prime-Time TV Plan for Martha Stewart Martha Stewart Living Omnimedia Inc., whose founder is scheduled to begin serving a prison sentence Oct. 8, said it had agreed to work with the television producer Mark Burnett to create;agnews
1354;BHP profit rises 78 on Chinese demand BHP Billiton on Wednesday reported its highest profit ever as it beefed up production to meet rising demand from China that bolstered prices for its copper, zinc, silver and lead.;agnews
1355;Verizon deal lets Philadelphia move with wireless plan (MacCentral) MacCentral - The city of Philadelphia has reached an agreement with Verizon Communications Inc. that will let the municipal government deploy a citywide Wi-Fi network, but a carrier-backed bill that would let incumbent carriers block such projects has been signed into law by Pennsylvania's governor.;agnews
1356;Search Is On At Amazon A9.com Inc., a subsidiary of Amazon.com Inc., last week launched a search site that will compete with Google, Microsoft, and Yahoo.;agnews
1357;Intel Developing Optical Connect for Laptops, Servers Optical links will be cheaper, quieter, and smaller than copper ribbons, company says.;agnews
1358;It's all about the iPod New surveys credit Apple with overwhelming market share and brand recognition, but competitors may find success at low end of market.;agnews
1359;Top seeds Hewitt, Sharapova safely through in Japan Top seeds Lleyton Hewitt and Maria Sharapova were taken to three sets in their second round matches before safely advancing at the \$860,000 Japan Open on Wednesday.;agnews
1360;Jobless claims rise to three-week high The US Labor Department said Thursday the number of workers filing first-time applications for unemployment benefits hit a three-week high last week.;agnews
1361;Facing the Copyright Rap Including snippets of another artist's song in your work -- a popular rapper technique known as 'sampling' -- may violate copyright law, an appeals court rules.;agnews
1362;"Edwards, Cheney Set to Meet in Only Debate CLEVELAND - The White House said Vice President Dick Cheney faces a ""master litigator"" when he debates Sen. John Edwards Tuesday night, a backhanded compliment issued as the Republican administration defended itself against criticism that it has not acknowledged errors in waging war in Iraq...";agnews
